date,ticker,sector,close,volume
2022-03-15,BHARTIARTL.NS,Telecom,720.48,2825482
2022-03-16,BHARTIARTL.NS,Telecom,715.0,5270373
2022-03-17,BHARTIARTL.NS,Telecom,704.07,7095925
2022-03-18,BHARTIARTL.NS,Telecom,703.25,5129328
2022-03-21,BHARTIARTL.NS,Telecom,715.7,3065330
2022-03-22,BHARTIARTL.NS,Telecom,718.55,4502671
2022-03-23,BHARTIARTL.NS,Telecom,725.3,6416292
2022-03-24,BHARTIARTL.NS,Telecom,710.12,2362671
2022-03-25,BHARTIARTL.NS,Telecom,704.35,5862903
2022-03-28,BHARTIARTL.NS,Telecom,700.1,4741593
2022-03-29,BHARTIARTL.NS,Telecom,689.67,7736828
2022-03-30,BHARTIARTL.NS,Telecom,694.29,4638626
2022-03-31,BHARTIARTL.NS,Telecom,693.36,4211230
2022-04-01,BHARTIARTL.NS,Telecom,700.49,5072403
2022-04-04,BHARTIARTL.NS,Telecom,698.36,2587023
2022-04-05,BHARTIARTL.NS,Telecom,700.27,3001199
2022-04-06,BHARTIARTL.NS,Telecom,677.13,4090891
2022-04-07,BHARTIARTL.NS,Telecom,666.22,3324098
2022-04-08,BHARTIARTL.NS,Telecom,669.54,3223458
2022-04-11,BHARTIARTL.NS,Telecom,658.1,8147881
2022-04-12,BHARTIARTL.NS,Telecom,647.13,7481091
2022-04-13,BHARTIARTL.NS,Telecom,644.35,1640453
2022-04-15,BHARTIARTL.NS,Telecom,646.43,4049203
2022-04-18,BHARTIARTL.NS,Telecom,653.67,2631025
2022-04-19,BHARTIARTL.NS,Telecom,657.43,5972747
2022-04-20,BHARTIARTL.NS,Telecom,656.27,4316243
2022-04-21,BHARTIARTL.NS,Telecom,645.03,6667753
2022-04-22,BHARTIARTL.NS,Telecom,667.44,2953539
2022-04-25,BHARTIARTL.NS,Telecom,664.47,2863269
2022-04-26,BHARTIARTL.NS,Telecom,671.44,3698186
2022-04-27,BHARTIARTL.NS,Telecom,651.34,3239659
2022-04-28,BHARTIARTL.NS,Telecom,649.22,3865728
2022-04-29,BHARTIARTL.NS,Telecom,647.84,6049204
2022-05-02,BHARTIARTL.NS,Telecom,637.42,4702348
2022-05-03,BHARTIARTL.NS,Telecom,643.75,3599227
2022-05-04,BHARTIARTL.NS,Telecom,633.14,4068854
2022-05-05,BHARTIARTL.NS,Telecom,630.06,2294700
2022-05-06,BHARTIARTL.NS,Telecom,633.64,2015704
2022-05-09,BHARTIARTL.NS,Telecom,639.3,6100500
2022-05-10,BHARTIARTL.NS,Telecom,636.49,3058781
2022-05-11,BHARTIARTL.NS,Telecom,646.03,6595222
2022-05-12,BHARTIARTL.NS,Telecom,640.79,3586653
2022-05-13,BHARTIARTL.NS,Telecom,638.7,4184945
2022-05-16,BHARTIARTL.NS,Telecom,647.86,5339817
2022-05-17,BHARTIARTL.NS,Telecom,674.37,5563031
2022-05-18,BHARTIARTL.NS,Telecom,676.18,3335071
2022-05-19,BHARTIARTL.NS,Telecom,659.37,4093377
2022-05-20,BHARTIARTL.NS,Telecom,654.7,3967445
2022-05-23,BHARTIARTL.NS,Telecom,661.71,4558147
2022-05-24,BHARTIARTL.NS,Telecom,661.73,4272066
2022-05-25,BHARTIARTL.NS,Telecom,668.7,3092393
2022-05-26,BHARTIARTL.NS,Telecom,666.0,4207231
2022-05-27,BHARTIARTL.NS,Telecom,656.66,2392470
2022-05-30,BHARTIARTL.NS,Telecom,673.12,3997064
2022-05-31,BHARTIARTL.NS,Telecom,676.26,4161729
2022-06-01,BHARTIARTL.NS,Telecom,675.97,2832908
2022-06-02,BHARTIARTL.NS,Telecom,680.31,3617578
2022-06-03,BHARTIARTL.NS,Telecom,665.9,3336033
2022-06-06,BHARTIARTL.NS,Telecom,654.58,3358234
2022-06-07,BHARTIARTL.NS,Telecom,646.02,5205228
2022-06-08,BHARTIARTL.NS,Telecom,662.15,4694126
2022-06-09,BHARTIARTL.NS,Telecom,673.7,5589821
2022-06-10,BHARTIARTL.NS,Telecom,661.6,8263821
2022-06-13,BHARTIARTL.NS,Telecom,674.64,5862454
2022-06-14,BHARTIARTL.NS,Telecom,679.3,2332247
2022-06-15,BHARTIARTL.NS,Telecom,668.07,3174184
2022-06-16,BHARTIARTL.NS,Telecom,671.87,6386703
2022-06-17,BHARTIARTL.NS,Telecom,666.49,3477368
2022-06-20,BHARTIARTL.NS,Telecom,675.42,3397413
2022-06-21,BHARTIARTL.NS,Telecom,681.54,4488123
2022-06-22,BHARTIARTL.NS,Telecom,677.49,3614145
2022-06-23,BHARTIARTL.NS,Telecom,659.18,7262858
2022-06-24,BHARTIARTL.NS,Telecom,660.4,3773547
2022-06-27,BHARTIARTL.NS,Telecom,661.12,9287076
2022-06-28,BHARTIARTL.NS,Telecom,672.87,3282083
2022-06-29,BHARTIARTL.NS,Telecom,672.01,3172403
2022-06-30,BHARTIARTL.NS,Telecom,678.89,2980674
2022-07-01,BHARTIARTL.NS,Telecom,675.85,3031463
2022-07-04,BHARTIARTL.NS,Telecom,664.23,5143322
2022-07-05,BHARTIARTL.NS,Telecom,652.97,2494564
2022-07-06,BHARTIARTL.NS,Telecom,650.63,2809389
2022-07-07,BHARTIARTL.NS,Telecom,642.11,4789176
2022-07-08,BHARTIARTL.NS,Telecom,639.54,1868267
2022-07-11,BHARTIARTL.NS,Telecom,648.5,2384731
2022-07-12,BHARTIARTL.NS,Telecom,650.63,3920809
2022-07-13,BHARTIARTL.NS,Telecom,627.4,4605789
2022-07-14,BHARTIARTL.NS,Telecom,643.81,3549519
2022-07-15,BHARTIARTL.NS,Telecom,650.75,4650424
2022-07-18,BHARTIARTL.NS,Telecom,653.95,2954340
2022-07-19,BHARTIARTL.NS,Telecom,650.53,6782545
2022-07-20,BHARTIARTL.NS,Telecom,651.81,5492224
2022-07-21,BHARTIARTL.NS,Telecom,660.9,3002654
2022-07-22,BHARTIARTL.NS,Telecom,651.99,3737933
2022-07-25,BHARTIARTL.NS,Telecom,655.75,2007642
2022-07-26,BHARTIARTL.NS,Telecom,666.17,5528215
2022-07-27,BHARTIARTL.NS,Telecom,661.79,2551573
2022-07-28,BHARTIARTL.NS,Telecom,671.07,3306760
2022-07-29,BHARTIARTL.NS,Telecom,655.68,3603612
2022-08-01,BHARTIARTL.NS,Telecom,672.44,2466338
2022-08-02,BHARTIARTL.NS,Telecom,673.09,2983075
2022-08-03,BHARTIARTL.NS,Telecom,665.51,4548673
2022-08-04,BHARTIARTL.NS,Telecom,677.92,3354103
2022-08-05,BHARTIARTL.NS,Telecom,665.9,5417323
2022-08-08,BHARTIARTL.NS,Telecom,679.6,5176208
2022-08-09,BHARTIARTL.NS,Telecom,705.83,2966518
2022-08-10,BHARTIARTL.NS,Telecom,695.64,3406595
2022-08-11,BHARTIARTL.NS,Telecom,697.27,3407188
2022-08-12,BHARTIARTL.NS,Telecom,702.88,3466375
2022-08-16,BHARTIARTL.NS,Telecom,687.69,6690343
2022-08-17,BHARTIARTL.NS,Telecom,705.77,4269789
2022-08-18,BHARTIARTL.NS,Telecom,705.99,2233896
2022-08-19,BHARTIARTL.NS,Telecom,712.65,3174972
2022-08-22,BHARTIARTL.NS,Telecom,730.48,3396474
2022-08-23,BHARTIARTL.NS,Telecom,742.89,4630756
2022-08-24,BHARTIARTL.NS,Telecom,741.14,7502586
2022-08-25,BHARTIARTL.NS,Telecom,729.16,5259554
2022-08-26,BHARTIARTL.NS,Telecom,725.66,3852654
2022-08-29,BHARTIARTL.NS,Telecom,721.07,2964556
2022-08-30,BHARTIARTL.NS,Telecom,712.29,6565581
2022-08-31,BHARTIARTL.NS,Telecom,717.83,3598891
2022-09-01,BHARTIARTL.NS,Telecom,711.25,2428597
2022-09-02,BHARTIARTL.NS,Telecom,714.11,4525234
2022-09-05,BHARTIARTL.NS,Telecom,720.48,2590848
2022-09-06,BHARTIARTL.NS,Telecom,712.93,5029803
2022-09-07,BHARTIARTL.NS,Telecom,716.01,3478518
2022-09-08,BHARTIARTL.NS,Telecom,709.79,3587614
2022-09-09,BHARTIARTL.NS,Telecom,703.81,1527365
2022-09-12,BHARTIARTL.NS,Telecom,707.36,5821890
2022-09-13,BHARTIARTL.NS,Telecom,716.32,2642698
2022-09-14,BHARTIARTL.NS,Telecom,714.77,3100851
2022-09-15,BHARTIARTL.NS,Telecom,700.79,4268670
2022-09-16,BHARTIARTL.NS,Telecom,691.48,3794047
2022-09-19,BHARTIARTL.NS,Telecom,710.23,8918937
2022-09-20,BHARTIARTL.NS,Telecom,709.27,2183149
2022-09-21,BHARTIARTL.NS,Telecom,716.99,3491782
2022-09-22,BHARTIARTL.NS,Telecom,735.98,5257484
2022-09-23,BHARTIARTL.NS,Telecom,743.79,3419271
2022-09-26,BHARTIARTL.NS,Telecom,750.28,3988138
2022-09-27,BHARTIARTL.NS,Telecom,755.41,9866573
2022-09-28,BHARTIARTL.NS,Telecom,757.63,4085870
2022-09-29,BHARTIARTL.NS,Telecom,744.44,6519029
2022-09-30,BHARTIARTL.NS,Telecom,750.68,5012188
2022-10-03,BHARTIARTL.NS,Telecom,736.76,5168643
2022-10-04,BHARTIARTL.NS,Telecom,733.89,3724916
2022-10-05,BHARTIARTL.NS,Telecom,728.25,2257715
2022-10-06,BHARTIARTL.NS,Telecom,730.39,5842560
2022-10-07,BHARTIARTL.NS,Telecom,734.17,4851865
2022-10-10,BHARTIARTL.NS,Telecom,731.77,4816121
2022-10-11,BHARTIARTL.NS,Telecom,734.62,3788587
2022-10-12,BHARTIARTL.NS,Telecom,747.36,3182417
2022-10-13,BHARTIARTL.NS,Telecom,743.21,6343306
2022-10-14,BHARTIARTL.NS,Telecom,737.22,4476496
2022-10-17,BHARTIARTL.NS,Telecom,747.45,2105218
2022-10-18,BHARTIARTL.NS,Telecom,744.65,3918729
2022-10-19,BHARTIARTL.NS,Telecom,752.13,3589810
2022-10-20,BHARTIARTL.NS,Telecom,765.93,1592420
2022-10-21,BHARTIARTL.NS,Telecom,777.59,3073052
2022-10-25,BHARTIARTL.NS,Telecom,780.08,9905823
2022-10-26,BHARTIARTL.NS,Telecom,785.59,1748028
2022-10-27,BHARTIARTL.NS,Telecom,784.65,2665854
2022-10-28,BHARTIARTL.NS,Telecom,783.9,1703864
2022-10-31,BHARTIARTL.NS,Telecom,786.74,2294381
2022-11-01,BHARTIARTL.NS,Telecom,762.34,2098164
2022-11-02,BHARTIARTL.NS,Telecom,771.52,2637742
2022-11-03,BHARTIARTL.NS,Telecom,756.56,7279627
2022-11-04,BHARTIARTL.NS,Telecom,748.16,5482565
2022-11-07,BHARTIARTL.NS,Telecom,752.48,3646677
2022-11-08,BHARTIARTL.NS,Telecom,751.92,7173048
2022-11-09,BHARTIARTL.NS,Telecom,745.72,3379969
2022-11-10,BHARTIARTL.NS,Telecom,741.21,2857966
2022-11-11,BHARTIARTL.NS,Telecom,729.35,3431276
2022-11-14,BHARTIARTL.NS,Telecom,724.74,2293892
2022-11-15,BHARTIARTL.NS,Telecom,728.02,2063393
2022-11-16,BHARTIARTL.NS,Telecom,732.87,5029964
2022-11-17,BHARTIARTL.NS,Telecom,717.89,4484242
2022-11-18,BHARTIARTL.NS,Telecom,705.06,2544537
2022-11-21,BHARTIARTL.NS,Telecom,691.46,4702302
2022-11-22,BHARTIARTL.NS,Telecom,687.83,4768555
2022-11-23,BHARTIARTL.NS,Telecom,693.52,3231521
2022-11-24,BHARTIARTL.NS,Telecom,685.07,2860433
2022-11-25,BHARTIARTL.NS,Telecom,693.86,5267493
2022-11-28,BHARTIARTL.NS,Telecom,676.96,4670242
2022-11-29,BHARTIARTL.NS,Telecom,671.88,7341111
2022-11-30,BHARTIARTL.NS,Telecom,675.34,4651052
2022-12-01,BHARTIARTL.NS,Telecom,685.48,2146892
2022-12-02,BHARTIARTL.NS,Telecom,676.95,2335426
2022-12-05,BHARTIARTL.NS,Telecom,680.13,3699858
2022-12-06,BHARTIARTL.NS,Telecom,689.18,5299585
2022-12-07,BHARTIARTL.NS,Telecom,689.33,4467384
2022-12-08,BHARTIARTL.NS,Telecom,696.23,3217510
2022-12-09,BHARTIARTL.NS,Telecom,694.42,2215661
2022-12-12,BHARTIARTL.NS,Telecom,708.68,6676457
2022-12-13,BHARTIARTL.NS,Telecom,708.92,6565674
2022-12-14,BHARTIARTL.NS,Telecom,705.79,2439871
2022-12-15,BHARTIARTL.NS,Telecom,710.58,5038218
2022-12-16,BHARTIARTL.NS,Telecom,717.15,4365906
2022-12-19,BHARTIARTL.NS,Telecom,735.27,5073120
2022-12-20,BHARTIARTL.NS,Telecom,730.14,6792174
2022-12-21,BHARTIARTL.NS,Telecom,716.66,6575331
2022-12-22,BHARTIARTL.NS,Telecom,709.56,4766986
2022-12-23,BHARTIARTL.NS,Telecom,723.67,3666255
2022-12-26,BHARTIARTL.NS,Telecom,718.92,3595519
2022-12-27,BHARTIARTL.NS,Telecom,715.61,3698482
2022-12-28,BHARTIARTL.NS,Telecom,714.85,10380889
2022-12-29,BHARTIARTL.NS,Telecom,725.2,4056467
2022-12-30,BHARTIARTL.NS,Telecom,724.25,5245672
2023-01-02,BHARTIARTL.NS,Telecom,731.61,4618650
2023-01-03,BHARTIARTL.NS,Telecom,730.75,2824192
2023-01-04,BHARTIARTL.NS,Telecom,760.86,4719512
2023-01-05,BHARTIARTL.NS,Telecom,754.77,3166699
2023-01-06,BHARTIARTL.NS,Telecom,757.55,2866838
2023-01-09,BHARTIARTL.NS,Telecom,780.12,4915864
2023-01-10,BHARTIARTL.NS,Telecom,796.08,2564786
2023-01-11,BHARTIARTL.NS,Telecom,793.87,5428299
2023-01-12,BHARTIARTL.NS,Telecom,795.34,4874705
2023-01-13,BHARTIARTL.NS,Telecom,788.38,6216528
2023-01-16,BHARTIARTL.NS,Telecom,803.98,4723170
2023-01-17,BHARTIARTL.NS,Telecom,801.98,2857736
2023-01-18,BHARTIARTL.NS,Telecom,804.34,5897099
2023-01-19,BHARTIARTL.NS,Telecom,795.32,6004604
2023-01-20,BHARTIARTL.NS,Telecom,794.82,5458649
2023-01-23,BHARTIARTL.NS,Telecom,792.48,5160704
2023-01-24,BHARTIARTL.NS,Telecom,801.96,2380286
2023-01-25,BHARTIARTL.NS,Telecom,798.41,5387493
2023-01-27,BHARTIARTL.NS,Telecom,810.54,2578703
2023-01-30,BHARTIARTL.NS,Telecom,783.89,3212085
2023-01-31,BHARTIARTL.NS,Telecom,797.27,2984418
2023-02-01,BHARTIARTL.NS,Telecom,788.05,2305911
2023-02-02,BHARTIARTL.NS,Telecom,797.47,4248502
2023-02-03,BHARTIARTL.NS,Telecom,775.38,3949585
2023-02-06,BHARTIARTL.NS,Telecom,782.14,6355805
2023-02-07,BHARTIARTL.NS,Telecom,789.63,6088174
2023-02-08,BHARTIARTL.NS,Telecom,782.35,4247801
2023-02-09,BHARTIARTL.NS,Telecom,784.22,5261044
2023-02-10,BHARTIARTL.NS,Telecom,798.0,3849767
2023-02-13,BHARTIARTL.NS,Telecom,803.93,3841368
2023-02-14,BHARTIARTL.NS,Telecom,791.26,4172217
2023-02-15,BHARTIARTL.NS,Telecom,795.8,3787603
2023-02-16,BHARTIARTL.NS,Telecom,814.45,4300415
2023-02-17,BHARTIARTL.NS,Telecom,830.8,5036410
2023-02-20,BHARTIARTL.NS,Telecom,818.61,2605448
2023-02-21,BHARTIARTL.NS,Telecom,797.57,3461325
2023-02-22,BHARTIARTL.NS,Telecom,789.12,5238555
2023-02-23,BHARTIARTL.NS,Telecom,796.08,3288713
2023-02-24,BHARTIARTL.NS,Telecom,787.68,3313037
2023-02-27,BHARTIARTL.NS,Telecom,785.69,5696764
2023-02-28,BHARTIARTL.NS,Telecom,792.77,3081777
2023-03-01,BHARTIARTL.NS,Telecom,791.4,4646885
2023-03-02,BHARTIARTL.NS,Telecom,779.21,4207733
2023-03-03,BHARTIARTL.NS,Telecom,782.81,5447432
2023-03-06,BHARTIARTL.NS,Telecom,780.24,3901473
2023-03-07,BHARTIARTL.NS,Telecom,779.63,3027737
2023-03-09,BHARTIARTL.NS,Telecom,780.11,3177901
2023-03-10,BHARTIARTL.NS,Telecom,793.25,7128089
2023-03-13,BHARTIARTL.NS,Telecom,787.32,3312554
2023-03-14,BHARTIARTL.NS,Telecom,781.85,3237640
2023-03-15,BHARTIARTL.NS,Telecom,773.3,3397045
2023-03-16,BHARTIARTL.NS,Telecom,783.85,3631971
2023-03-17,BHARTIARTL.NS,Telecom,808.81,3461322
2023-03-20,BHARTIARTL.NS,Telecom,815.4,4865236
2023-03-21,BHARTIARTL.NS,Telecom,809.03,4137356
2023-03-22,BHARTIARTL.NS,Telecom,808.83,3247593
2023-03-23,BHARTIARTL.NS,Telecom,805.75,5141679
2023-03-24,BHARTIARTL.NS,Telecom,822.53,4406490
2023-03-27,BHARTIARTL.NS,Telecom,830.07,6352928
2023-03-28,BHARTIARTL.NS,Telecom,822.4,4460332
2023-03-29,BHARTIARTL.NS,Telecom,823.47,3817680
2023-03-30,BHARTIARTL.NS,Telecom,818.69,3718273
2023-03-31,BHARTIARTL.NS,Telecom,812.25,4200874
2023-04-03,BHARTIARTL.NS,Telecom,820.28,4540062
2023-04-04,BHARTIARTL.NS,Telecom,821.39,3989919
2023-04-05,BHARTIARTL.NS,Telecom,842.33,3422026
2023-04-06,BHARTIARTL.NS,Telecom,847.27,4971978
2023-04-07,BHARTIARTL.NS,Telecom,857.47,4646257
2023-04-10,BHARTIARTL.NS,Telecom,843.78,4018926
2023-04-11,BHARTIARTL.NS,Telecom,832.57,5045194
2023-04-12,BHARTIARTL.NS,Telecom,831.44,3887482
2023-04-13,BHARTIARTL.NS,Telecom,839.34,4009819
2023-04-17,BHARTIARTL.NS,Telecom,829.76,4980482
2023-04-18,BHARTIARTL.NS,Telecom,837.39,5284647
2023-04-19,BHARTIARTL.NS,Telecom,841.3,5018631
2023-04-20,BHARTIARTL.NS,Telecom,843.52,3055336
2023-04-21,BHARTIARTL.NS,Telecom,839.58,4554150
2023-04-24,BHARTIARTL.NS,Telecom,836.26,4054055
2023-04-25,BHARTIARTL.NS,Telecom,807.63,4579702
2023-04-26,BHARTIARTL.NS,Telecom,810.1,7559003
2023-04-27,BHARTIARTL.NS,Telecom,819.13,3709184
2023-04-28,BHARTIARTL.NS,Telecom,821.37,4023684
2023-05-02,BHARTIARTL.NS,Telecom,802.77,3279011
2023-05-03,BHARTIARTL.NS,Telecom,804.11,3733605
2023-05-04,BHARTIARTL.NS,Telecom,802.73,3149997
2023-05-05,BHARTIARTL.NS,Telecom,805.34,2742693
2023-05-08,BHARTIARTL.NS,Telecom,805.33,2013776
2023-05-09,BHARTIARTL.NS,Telecom,796.95,3130263
2023-05-10,BHARTIARTL.NS,Telecom,793.02,3206645
2023-05-11,BHARTIARTL.NS,Telecom,794.23,3911433
2023-05-12,BHARTIARTL.NS,Telecom,800.42,3306032
2023-05-15,BHARTIARTL.NS,Telecom,789.74,5730847
2023-05-16,BHARTIARTL.NS,Telecom,796.74,4322581
2023-05-17,BHARTIARTL.NS,Telecom,782.72,5176891
2023-05-18,BHARTIARTL.NS,Telecom,794.44,5632502
2023-05-19,BHARTIARTL.NS,Telecom,794.6,6487836
2023-05-22,BHARTIARTL.NS,Telecom,788.98,5612751
2023-05-23,BHARTIARTL.NS,Telecom,810.6,2930452
2023-05-24,BHARTIARTL.NS,Telecom,801.2,5393612
2023-05-25,BHARTIARTL.NS,Telecom,804.87,4466535
2023-05-26,BHARTIARTL.NS,Telecom,785.98,6396598
2023-05-29,BHARTIARTL.NS,Telecom,794.37,4028992
2023-05-30,BHARTIARTL.NS,Telecom,793.55,5959994
2023-05-31,BHARTIARTL.NS,Telecom,798.01,4134840
2023-06-01,BHARTIARTL.NS,Telecom,794.52,4192939
2023-06-02,BHARTIARTL.NS,Telecom,806.95,5040970
2023-06-05,BHARTIARTL.NS,Telecom,818.82,3576513
2023-06-06,BHARTIARTL.NS,Telecom,838.99,4844880
2023-06-07,BHARTIARTL.NS,Telecom,846.48,2346695
2023-06-08,BHARTIARTL.NS,Telecom,843.03,4729088
2023-06-09,BHARTIARTL.NS,Telecom,841.3,2558337
2023-06-12,BHARTIARTL.NS,Telecom,839.81,4847709
2023-06-13,BHARTIARTL.NS,Telecom,851.15,1339442
2023-06-14,BHARTIARTL.NS,Telecom,856.62,2115670
2023-06-15,BHARTIARTL.NS,Telecom,848.87,4067352
2023-06-16,BHARTIARTL.NS,Telecom,853.13,4092405
2023-06-19,BHARTIARTL.NS,Telecom,833.72,3654834
2023-06-20,BHARTIARTL.NS,Telecom,831.51,5141444
2023-06-21,BHARTIARTL.NS,Telecom,849.44,5533787
2023-06-22,BHARTIARTL.NS,Telecom,847.69,9682371
2023-06-23,BHARTIARTL.NS,Telecom,839.28,4054698
2023-06-26,BHARTIARTL.NS,Telecom,846.86,5734839
2023-06-27,BHARTIARTL.NS,Telecom,853.17,2987619
2023-06-28,BHARTIARTL.NS,Telecom,839.33,3297197
2023-06-29,BHARTIARTL.NS,Telecom,824.18,2995694
2023-06-30,BHARTIARTL.NS,Telecom,822.51,3841832
2023-07-03,BHARTIARTL.NS,Telecom,821.38,4317251
2023-07-04,BHARTIARTL.NS,Telecom,839.22,5749721
2023-07-05,BHARTIARTL.NS,Telecom,831.3,4506258
2023-07-06,BHARTIARTL.NS,Telecom,814.45,6374782
2023-07-07,BHARTIARTL.NS,Telecom,815.23,6411500
2023-07-10,BHARTIARTL.NS,Telecom,800.19,4049556
2023-07-11,BHARTIARTL.NS,Telecom,784.62,3849744
2023-07-12,BHARTIARTL.NS,Telecom,792.68,2341533
2023-07-13,BHARTIARTL.NS,Telecom,797.98,3301917
2023-07-14,BHARTIARTL.NS,Telecom,810.98,3008025
2023-07-17,BHARTIARTL.NS,Telecom,820.6,3054288
2023-07-18,BHARTIARTL.NS,Telecom,806.74,3442388
2023-07-19,BHARTIARTL.NS,Telecom,801.39,4800137
2023-07-20,BHARTIARTL.NS,Telecom,810.83,4419333
2023-07-21,BHARTIARTL.NS,Telecom,814.92,5643029
2023-07-24,BHARTIARTL.NS,Telecom,850.5,4568324
2023-07-25,BHARTIARTL.NS,Telecom,858.28,3246219
2023-07-26,BHARTIARTL.NS,Telecom,867.86,5204057
2023-07-27,BHARTIARTL.NS,Telecom,863.05,2471194
2023-07-28,BHARTIARTL.NS,Telecom,852.48,5620916
2023-07-31,BHARTIARTL.NS,Telecom,868.02,3054072
2023-08-01,BHARTIARTL.NS,Telecom,868.06,1787772
2023-08-02,BHARTIARTL.NS,Telecom,867.93,4831097
2023-08-03,BHARTIARTL.NS,Telecom,867.76,3583467
2023-08-04,BHARTIARTL.NS,Telecom,856.31,6023308
2023-08-07,BHARTIARTL.NS,Telecom,844.79,5592674
2023-08-08,BHARTIARTL.NS,Telecom,860.33,2827298
2023-08-09,BHARTIARTL.NS,Telecom,857.33,6804303
2023-08-10,BHARTIARTL.NS,Telecom,846.56,2064655
2023-08-11,BHARTIARTL.NS,Telecom,845.17,4698265
2023-08-14,BHARTIARTL.NS,Telecom,840.96,6573834
2023-08-16,BHARTIARTL.NS,Telecom,844.19,2798310
2023-08-17,BHARTIARTL.NS,Telecom,859.13,8361823
2023-08-18,BHARTIARTL.NS,Telecom,859.0,4225883
2023-08-21,BHARTIARTL.NS,Telecom,849.22,4549171
2023-08-22,BHARTIARTL.NS,Telecom,840.83,6022879
2023-08-23,BHARTIARTL.NS,Telecom,853.42,4622016
2023-08-24,BHARTIARTL.NS,Telecom,856.27,2511251
2023-08-25,BHARTIARTL.NS,Telecom,849.09,1295252
2023-08-28,BHARTIARTL.NS,Telecom,836.41,2837433
2023-08-29,BHARTIARTL.NS,Telecom,832.09,2926847
2023-08-30,BHARTIARTL.NS,Telecom,840.72,2864946
2023-08-31,BHARTIARTL.NS,Telecom,834.98,3199810
2023-09-01,BHARTIARTL.NS,Telecom,830.76,1473749
2023-09-04,BHARTIARTL.NS,Telecom,837.11,2631050
2023-09-05,BHARTIARTL.NS,Telecom,841.27,4834104
2023-09-06,BHARTIARTL.NS,Telecom,856.29,5750205
2023-09-07,BHARTIARTL.NS,Telecom,856.7,3093962
2023-09-08,BHARTIARTL.NS,Telecom,861.07,5084705
2023-09-11,BHARTIARTL.NS,Telecom,850.28,1613162
2023-09-12,BHARTIARTL.NS,Telecom,840.17,4388690
2023-09-13,BHARTIARTL.NS,Telecom,843.11,6044404
2023-09-14,BHARTIARTL.NS,Telecom,832.54,4782536
2023-09-15,BHARTIARTL.NS,Telecom,838.6,3955903
2023-09-18,BHARTIARTL.NS,Telecom,816.91,1635340
2023-09-19,BHARTIARTL.NS,Telecom,805.46,7738012
2023-09-20,BHARTIARTL.NS,Telecom,788.02,7876030
2023-09-21,BHARTIARTL.NS,Telecom,801.33,5102876
2023-09-22,BHARTIARTL.NS,Telecom,799.04,6363932
2023-09-25,BHARTIARTL.NS,Telecom,814.12,3995686
2023-09-26,BHARTIARTL.NS,Telecom,805.14,5211960
2023-09-27,BHARTIARTL.NS,Telecom,811.87,5355971
2023-09-28,BHARTIARTL.NS,Telecom,807.61,3905130
2023-09-29,BHARTIARTL.NS,Telecom,827.82,2989510
2023-10-03,BHARTIARTL.NS,Telecom,808.43,5423580
2023-10-04,BHARTIARTL.NS,Telecom,812.55,7706266
2023-10-05,BHARTIARTL.NS,Telecom,816.85,6166729
2023-10-06,BHARTIARTL.NS,Telecom,808.3,4498703
2023-10-09,BHARTIARTL.NS,Telecom,812.45,4379023
2023-10-10,BHARTIARTL.NS,Telecom,801.75,4468015
2023-10-11,BHARTIARTL.NS,Telecom,798.82,1794528
2023-10-12,BHARTIARTL.NS,Telecom,785.3,3846807
2023-10-13,BHARTIARTL.NS,Telecom,785.0,3702157
2023-10-16,BHARTIARTL.NS,Telecom,777.42,2616726
2023-10-17,BHARTIARTL.NS,Telecom,764.7,5774748
2023-10-18,BHARTIARTL.NS,Telecom,764.51,4406768
2023-10-19,BHARTIARTL.NS,Telecom,767.77,1597650
2023-10-20,BHARTIARTL.NS,Telecom,762.16,4334851
2023-10-23,BHARTIARTL.NS,Telecom,760.24,6241615
2023-10-24,BHARTIARTL.NS,Telecom,765.89,3241263
2023-10-25,BHARTIARTL.NS,Telecom,779.07,2789384
2023-10-26,BHARTIARTL.NS,Telecom,780.43,2542893
2023-10-27,BHARTIARTL.NS,Telecom,799.32,4134727
2023-10-30,BHARTIARTL.NS,Telecom,812.75,3096745
2023-10-31,BHARTIARTL.NS,Telecom,796.77,2386434
2023-11-01,BHARTIARTL.NS,Telecom,803.73,7039423
2023-11-02,BHARTIARTL.NS,Telecom,809.16,4288074
2023-11-03,BHARTIARTL.NS,Telecom,828.16,3323574
2023-11-06,BHARTIARTL.NS,Telecom,843.51,7172840
2023-11-07,BHARTIARTL.NS,Telecom,832.46,4395127
2023-11-08,BHARTIARTL.NS,Telecom,839.65,3808796
2023-11-09,BHARTIARTL.NS,Telecom,842.66,4309361
2023-11-10,BHARTIARTL.NS,Telecom,838.56,3318354
2023-11-13,BHARTIARTL.NS,Telecom,843.54,3802383
2023-11-14,BHARTIARTL.NS,Telecom,838.24,4898448
2023-11-15,BHARTIARTL.NS,Telecom,843.63,7191869
2023-11-16,BHARTIARTL.NS,Telecom,836.01,3294628
2023-11-17,BHARTIARTL.NS,Telecom,838.05,4974175
2023-11-20,BHARTIARTL.NS,Telecom,858.52,2382792
2023-11-21,BHARTIARTL.NS,Telecom,880.04,4766169
2023-11-22,BHARTIARTL.NS,Telecom,885.95,7506609
2023-11-23,BHARTIARTL.NS,Telecom,867.97,4025843
2023-11-24,BHARTIARTL.NS,Telecom,882.91,3262170
2023-11-27,BHARTIARTL.NS,Telecom,896.17,3314950
2023-11-28,BHARTIARTL.NS,Telecom,906.26,4729768
