date,open,high,low,close,volume
2024-06-20,13848.05,13942.69,13830.33,13920.71,231277111.0
2024-06-21,13894.43,14174.86,13871.05,14147.21,188540094.0
2024-06-24,14184.03,14188.29,14032.42,14079.28,172377395.0
2024-06-25,14097.12,14109.13,13617.55,13653.71,207505579.0
2024-06-26,13670.23,13749.18,13350.28,13373.69,171684479.0
2024-06-27,13407.05,13486.78,13177.8,13242.81,108831897.0
2024-06-28,13317.3,13319.16,13124.12,13158.41,255371376.0
2024-07-01,13113.43,13115.95,13084.91,13098.98,211142731.0
2024-07-02,13079.64,13127.57,13068.36,13112.88,180654353.0
2024-07-03,13096.72,13140.18,13063.36,13069.43,150499165.0
2024-07-04,13047.19,13262.71,12939.72,13249.64,130703230.0
2024-07-05,13221.08,13237.79,13110.0,13145.75,210015093.0
2024-07-08,13137.87,13176.44,13010.36,13012.34,309901005.0
2024-07-09,12980.68,13119.18,12966.79,13098.03,208799832.0
2024-07-10,13106.81,13108.29,12846.91,12856.44,133929854.0
2024-07-11,12857.77,12988.0,12814.2,12926.68,210087082.0
2024-07-12,12939.12,12978.11,12926.64,12950.75,194329158.0
2024-07-15,12963.9,13039.38,12893.34,12934.38,251243266.0
2024-07-16,12949.98,13229.93,12937.36,13201.37,233778650.0
2024-07-17,13191.51,13249.36,13093.83,13106.67,85495105.0
2024-07-18,13162.27,13490.53,13156.11,13456.37,229788026.0
2024-07-19,13462.68,13472.22,13414.52,13426.27,148935780.0
2024-07-22,13376.26,13414.11,13132.37,13221.29,132476516.0
2024-07-23,13194.78,13249.55,13106.08,13240.5,187113781.0
2024-07-24,13194.41,13224.98,13055.9,13071.13,221309318.0
2024-07-25,13071.58,13075.57,12956.22,12956.36,124596903.0
2024-07-26,12953.2,13083.56,12922.85,13028.35,240271813.0
2024-07-29,13016.14,13178.52,12981.0,13126.73,244257823.0
2024-07-30,13179.52,13234.13,13000.77,13032.57,199865127.0
2024-07-31,13046.88,13221.52,13045.01,13202.06,154710375.0
2024-08-01,13221.23,13485.19,13210.49,13402.21,149944256.0
2024-08-02,13377.25,13708.69,13372.76,13652.89,262893876.0
2024-08-05,13625.61,13829.71,13621.33,13751.49,129198126.0
2024-08-06,13752.5,14055.62,13749.27,13995.95,265746054.0
2024-08-07,14000.79,14040.12,13670.94,13678.65,188337144.0
2024-08-08,13627.87,13695.48,13617.55,13632.28,192030801.0
2024-08-09,13627.36,13639.76,13462.65,13493.14,122269164.0
2024-08-12,13493.52,13565.52,13443.72,13521.08,189314335.0
2024-08-13,13515.26,135375.8,13390.26,13432.6,234227622.0
2024-08-14,13410.75,13465.15,13340.4,13412.48,135679382.0
2024-08-16,13398.01,13764.89,13363.19,13739.72,226808825.0
2024-08-19,13734.86,13822.93,13708.23,13718.53,202231457.0
2024-08-20,13721.02,13806.87,13700.22,13797.65,164718485.0
2024-08-21,13814.34,13861.5,13706.57,13765.6,250584930.0
2024-08-22,13795.36,13796.12,13712.78,13786.61,106469392.0
2024-08-23,13778.49,13816.27,13753.32,13795.62,217361105.0
2024-08-26,13783.03,13918.21,13776.07,13881.17,310421572.0
2024-08-27,13893.32,14134.2,13857.71,14092.99,295206030.0
2024-08-28,14110.21,14451.1,14068.43,14394.53,220001711.0
2024-08-29,14382.03,14496.63,14358.46,14458.7,181275654.0
2024-08-30,14481.56,14621.35,14473.78,14574.07,165085698.0
2024-09-02,14602.62,14634.73,14251.0,14374.22,181212471.0
2024-09-03,14411.35,14422.83,14353.76,14366.74,229695718.0
2024-09-04,14417.84,14548.91,14348.36,14545.0,157348198.0
2024-09-05,14519.8,14722.28,14467.28,14711.81,243853616.0
2024-09-06,14712.22,14812.98,14695.98,14759.3,358444697.0
2024-09-09,14759.63,14975.17,14715.83,14932.37,193865018.0
2024-09-10,14929.44,15045.67,14881.98,15032.95,135376379.0
2024-09-11,15013.43,15280.09,14945.95,15269.03,135363115.0
2024-09-12,15223.66,15399.5,15150.55,15333.22,245164103.0
2024-09-13,15336.06,15337.98,15264.86,15274.02,193981057.0
2024-09-16,15250.55,15393.34,15129.3,15347.14,252144438.0
2024-09-17,15349.78,15399.48,14788.55,14803.67,169876525.0
2024-09-18,14780.16,14893.62,14751.16,14883.29,248903192.0
2024-09-19,14850.56,14877.05,14217.89,14228.01,188701362.0
2024-09-20,14234.68,14245.08,13902.93,13932.82,160675741.0
2024-09-23,13937.03,14075.43,13901.49,14019.82,176304015.0
2024-09-24,14036.06,14138.84,13981.07,14111.92,141078182.0
2024-09-25,14173.61,14224.23,13913.41,13916.39,344298880.0
2024-09-26,13924.11,13930.86,13799.73,13801.04,192001375.0
2024-09-27,13814.43,14117.1,13799.99,14047.64,236264841.0
2024-09-30,14017.37,14024.99,13919.53,13970.97,169722726.0
2024-10-01,13935.01,14395.83,13899.47,14376.52,146929025.0
2024-10-03,14422.03,14445.65,14370.98,14384.49,184749877.0
2024-10-04,14357.92,14511.4,14354.99,14466.41,268492599.0
2024-10-07,14436.21,14792.93,14368.79,14770.3,170491346.0
2024-10-08,14769.14,14864.96,14710.7,14803.06,154584440.0
2024-10-09,14800.39,14828.17,14626.68,14627.2,206029514.0
2024-10-10,14600.8,14662.77,14514.02,14615.6,226833387.0
2024-10-11,14606.69,14633.19,14581.31,14617.55,312463270.0
2024-10-14,14653.49,14666.87,14304.17,14378.61,217791803.0
2024-10-15,14355.43,14374.66,14207.17,14340.99,236230350.0
2024-10-16,14301.02,14303.6,14185.51,14216.77,241262730.0
2024-10-17,14243.57,14390.85,14239.46,14390.31,142828575.0
2024-10-18,14404.48,14433.24,14355.16,14404.86,150619450.0
2024-10-21,14386.98,14418.37,14324.38,14362.33,145619707.0
2024-10-22,14316.88,14353.32,14301.84,14351.58,135841481.0
2024-10-23,14330.21,14413.47,14293.83,14399.98,246464559.0
2024-10-24,14398.4,14588.9,14379.07,14519.83,213941682.0
2024-10-25,14553.68,14593.87,14329.46,14347.8,201693322.0
2024-10-28,14318.05,14385.41,14169.33,14170.4,95442962.0
2024-10-29,14168.0,14392.33,14144.93,14375.74,350732197.0
2024-10-30,14395.15,14452.31,14309.48,14310.1,153560293.0
2024-10-31,14241.95,14307.76,14025.92,14067.02,350372548.0
2024-11-01,14081.09,14151.42,14052.95,14123.29,45671768.0
2024-11-04,14096.1,14158.22,14076.57,14153.46,131459895.0
2024-11-05,14119.99,14310.62,14063.72,14243.91,157121142.0
2024-11-06,14253.37,14261.36,13899.11,13982.04,106451727.0
2024-11-07,13988.94,14085.32,13963.57,14030.31,218303093.0
2024-11-08,14060.74,14183.06,14036.76,14168.1,144913575.0
2024-11-11,14183.71,14262.93,14180.91,14242.79,146064659.0
2024-11-12,14175.07,14421.62,14172.21,14364.06,134314687.0
2024-11-13,14341.51,14381.85,14105.9,14122.28,245218306.0
2024-11-14,14126.18,14203.3,14125.44,14189.04,240735606.0
2024-11-15,14183.51,14220.24,14141.95,14143.64,327621484.0
2024-11-18,14157.15,14191.73,14059.29,14066.67,162794975.0
2024-11-19,14088.88,14236.37,13989.24,14228.81,209716971.0
2024-11-20,14246.13,14518.06,14165.74,14502.74,137479606.0
2024-11-21,14496.52,14847.14,14490.11,14840.28,179590366.0
2024-11-22,14785.48,15113.24,14759.73,15094.92,170581425.0
2024-11-25,15081.17,15095.0,15018.82,15082.95,224648156.0
2024-11-26,15095.51,15187.88,15074.18,15158.36,262238802.0
2024-11-27,15125.3,15386.97,15094.79,15313.21,260339907.0
2024-11-28,15332.54,15393.58,15264.94,15345.29,155788918.0
2024-11-29,15373.17,15414.38,15346.15,15379.28,260879980.0
2024-12-02,15383.18,15573.95,15348.19,15547.44,194833549.0
2024-12-03,15452.17,15579.54,15422.02,15544.91,180116220.0
2024-12-04,15505.17,15560.28,15391.82,15412.75,161758782.0
2024-12-05,15470.89,15518.87,15330.67,15341.97,168630076.0
2024-12-06,15325.2,15552.07,15266.17,15472.97,321287807.0
2024-12-09,15411.57,15525.55,15324.19,15482.5,214984182.0
2024-12-10,15520.75,15569.27,15459.49,15557.47,207137072.0
2024-12-11,15557.89,15707.36,15467.0,15697.4,183288299.0
2024-12-12,15732.09,15751.43,15582.05,15633.05,391256538.0
2024-12-13,15641.71,15818.19,15603.63,15790.66,284260871.0
2024-12-16,15805.14,15914.14,15728.59,15874.79,161191330.0
2024-12-17,15886.32,15920.53,15606.23,15640.68,182705803.0
2024-12-18,15662.5,15939.85,15567.83,15934.43,185768443.0
2024-12-19,16007.01,16067.33,15795.77,15844.16,205476895.0
2024-12-20,15874.93,15883.02,15472.79,15528.71,162089096.0
2024-12-23,15479.63,15543.78,15317.47,15336.04,223041548.0
2024-12-24,15349.74,15426.95,15141.79,15150.31,296211616.0
2024-12-26,15184.9,15217.58,15123.33,15168.96,136547640.0
2024-12-27,15205.45,15259.75,15056.16,15125.86,143826592.0
2024-12-30,15112.95,15135.19,15019.52,15071.02,172294469.0
2024-12-31,15106.13,15235.79,15104.17,15197.0,174545715.0
2025-01-01,15225.2,15303.78,15185.55,15270.53,345177882.0
2025-01-02,15349.1,15385.25,15298.31,15339.84,261116854.0
2025-01-03,15316.83,15444.35,15287.85,15427.54,256954673.0
2025-01-06,15411.88,15559.19,15377.78,15555.81,183179591.0
2025-01-07,15546.29,15574.66,15158.92,15160.04,182057339.0
2025-01-08,15145.18,15231.41,15085.3,15099.86,131369232.0
2025-01-09,15072.98,15088.34,14693.53,14702.4,245519581.0
2025-01-10,14621.16,14725.75,14531.8,14717.54,226327877.0
2025-01-13,14704.74,14749.83,14627.01,14725.2,282751580.0
2025-01-14,14736.08,14987.43,14725.71,14927.53,185946151.0
2025-01-15,14912.8,15188.88,14858.59,15159.55,189576242.0
2025-01-16,15218.23,15312.03,15139.95,15206.82,206872402.0
2025-01-17,15207.23,15210.81,15091.54,15120.74,253210399.0
2025-01-20,15159.78,15224.34,15135.72,15221.52,130690125.0
2025-01-21,15229.48,15243.6,15120.01,15130.15,242399007.0
2025-01-22,15155.16,15247.56,15066.15,15138.63,196124700.0
2025-01-23,15147.08,15382.35,15120.03,15335.26,146653257.0
2025-01-24,15377.24,15386.61,15207.06,15237.52,110035146.0
2025-01-27,15239.22,15437.6,15215.98,15400.65,189858071.0
2025-01-28,15415.93,15566.09,15375.68,15540.59,295848966.0
2025-01-29,15551.98,15554.29,15361.11,15365.1,315261088.0
2025-01-30,15356.24,15625.19,15314.8,15562.29,217890965.0
2025-01-31,15574.89,15792.72,15559.35,15707.85,341671936.0
2025-02-03,15778.04,15799.25,15635.3,15736.97,194895971.0
2025-02-04,15728.46,15746.23,15592.26,15596.74,257601659.0
2025-02-05,15609.82,15726.55,15384.05,15439.05,173841644.0
2025-02-06,15477.89,15497.74,15336.2,15344.5,170784370.0
2025-02-07,15379.49,15484.35,15317.12,15457.86,163169067.0
2025-02-10,15458.22,15540.53,15228.18,15283.15,110779455.0
2025-02-11,15210.3,15440.24,15162.79,15375.84,282838276.0
2025-02-12,15391.73,15436.44,15127.59,15147.78,164816438.0
2025-02-13,15080.54,15227.59,15038.15,15117.93,157604161.0
2025-02-14,15162.37,15225.58,15121.14,15147.42,141754596.0
2025-02-17,15152.55,15694.92,15128.78,15626.56,186283331.0
2025-02-18,15657.8,15661.09,15318.04,15368.71,323198695.0
2025-02-19,15340.98,15701.05,15316.07,15663.17,354513887.0
2025-02-20,15614.54,15779.23,15601.8,15701.61,123896521.0
2025-02-21,15709.8,15861.2,15680.19,15791.65,178617027.0
2025-02-24,15790.59,15861.51,15777.4,15824.17,147653640.0
2025-02-25,15808.61,15923.45,15787.68,15921.59,260141056.0
2025-02-26,15924.29,15955.11,15883.58,15900.22,213734723.0
2025-02-27,15988.23,16238.43,15977.39,16201.22,165050259.0
2025-02-28,16228.26,16256.47,16041.34,16118.36,201302732.0
2025-03-03,16152.19,16380.29,16143.86,16357.55,172571600.0
2025-03-04,16385.16,16476.23,16178.27,16235.71,309970877.0
2025-03-05,16283.75,16325.85,16205.63,16232.87,229898545.0
2025-03-06,16226.7,16284.71,15955.53,16026.07,237945105.0
2025-03-07,15960.21,16160.74,15907.44,16126.81,93480471.0
2025-03-10,16120.73,16447.43,16080.42,16430.27,193598923.0
2025-03-11,16456.94,16470.05,16381.76,16423.88,353466428.0
2025-03-12,16392.02,16409.12,16387.58,16392.98,285946743.0
2025-03-13,16387.2,16418.05,16145.69,16175.52,117601801.0
2025-03-14,16153.14,16195.95,16077.78,16138.55,180680487.0
2025-03-17,16187.03,16238.12,15814.93,15829.56,140901912.0
2025-03-18,15853.29,15856.33,15638.06,15659.0,318492166.0
2025-03-19,15679.4,15807.86,15581.46,15712.54,211217278.0
2025-03-20,15732.07,15985.21,15728.74,15982.99,159095823.0
2025-03-21,15981.8,16609.79,15980.56,16563.77,199149075.0
2025-03-24,16570.31,16631.3,16443.25,16452.28,95052283.0
2025-03-25,16413.28,16791.52,16309.57,16759.8,145576289.0
2025-03-26,16686.51,16857.35,16624.41,16820.67,199276575.0
2025-03-27,16825.72,16885.82,16759.04,16798.6,249954410.0
2025-03-28,16809.49,16932.55,16760.97,16899.45,114539700.0
2025-03-31,16940.32,16946.79,16896.28,16922.32,177286302.0
2025-04-01,16975.5,16984.23,16950.67,16955.49,261700690.0
2025-04-02,17008.73,17074.59,16839.66,16878.92,131378505.0
2025-04-03,16845.23,16858.55,16571.17,16596.09,210326405.0
2025-04-04,16584.4,16650.89,16270.91,16288.35,200931148.0
2025-04-07,16304.0,16443.09,16250.77,16431.39,318784693.0
2025-04-08,16514.6,16581.29,16325.3,16384.13,184943672.0
2025-04-09,16432.63,16509.33,16266.92,16271.91,187999870.0
2025-04-10,16308.34,16389.79,16198.59,16283.05,250605044.0
2025-04-11,16270.42,16459.62,16267.91,16455.16,136062156.0
2025-04-15,16426.09,16533.89,16412.23,16501.84,185423452.0
2025-04-16,16527.88,16541.47,16328.74,16376.53,173623027.0
2025-04-17,16340.48,16712.85,16323.94,16639.11,189728505.0
2025-04-18,16631.18,17053.15,16589.87,16980.65,250145624.0
2025-04-21,16976.75,17115.98,16967.22,17095.82,230362615.0
2025-04-22,17150.28,17386.2,17082.62,17315.17,159949540.0
2025-04-23,17302.89,17598.98,17229.43,17596.25,204949830.0
2025-04-24,17510.41,17933.48,17451.44,17856.9,299409767.0
2025-04-25,17874.92,18018.78,17810.79,18004.91,156289029.0
2025-04-28,17979.74,18197.03,17962.32,18150.57,205436326.0
2025-04-29,18152.12,18318.85,18070.67,18279.42,186868367.0
2025-04-30,18276.25,18310.42,17983.64,18040.83,193804135.0
2025-05-02,18030.95,18229.07,17993.97,18210.06,124948956.0
2025-05-05,18238.84,18251.58,17865.42,17914.4,292803882.0
2025-05-06,17859.48,17962.11,17655.41,17747.6,158804027.0
2025-05-07,17729.25,18098.7,17700.73,18049.59,262904170.0
2025-05-08,18074.28,18250.95,18053.36,18250.71,165753872.0
2025-05-09,18228.3,18604.79,18191.76,18603.96,165562396.0
2025-05-12,18544.1,18574.02,18529.81,18551.62,277040568.0
2025-05-13,18576.43,18600.36,18205.17,18296.9,260545401.0
2025-05-14,18338.0,18355.32,18214.24,18252.55,209121598.0
2025-05-15,18250.91,18295.67,18198.7,18286.41,244108206.0
2025-05-16,18214.7,18401.98,18194.45,18315.06,181943220.0
2025-05-19,18340.92,18587.72,18312.22,18587.19,196791837.0
2025-05-20,18525.48,18586.65,18499.45,18514.14,163896414.0
2025-05-21,18525.57,18703.36,18483.5,18606.55,254074524.0
2025-05-22,18573.52,18581.15,18379.76,18388.65,162444062.0
2025-05-23,18345.99,18530.23,18242.0,18503.15,298967005.0
2025-05-26,18486.8,18543.82,18409.98,18514.57,180558689.0
2025-05-27,18507.78,18539.27,18332.93,18352.45,198389414.0
2025-05-28,18328.8,18435.07,18307.63,18309.02,243942681.0
2025-05-29,18330.58,18405.42,18231.19,18277.48,198575916.0
2025-05-30,18261.17,18369.29,18164.6,18226.39,181467235.0
2025-06-02,18262.12,18703.81,18216.66,18645.23,195602174.0
2025-06-03,18655.72,18689.91,18628.74,18633.07,253346617.0
2025-06-04,18607.07,18645.42,18485.51,18587.1,163840078.0
2025-06-05,18554.91,18559.34,18055.54,18116.58,190403038.0
2025-06-06,18056.89,18091.19,17814.52,17925.57,197822413.0
2025-06-09,17935.99,17966.21,17872.76,17877.05,251281367.0
2025-06-10,17864.37,17871.7,17621.63,17734.69,191815263.0
2025-06-11,17650.55,18078.37,17618.31,18054.09,327279055.0
2025-06-12,18034.75,18091.57,17978.43,18027.32,188794409.0
2025-06-13,17994.83,18345.34,17959.02,18330.61,184553246.0
2025-06-16,18388.38,18455.28,18320.86,18355.36,188029797.0
2025-06-17,18292.85,18398.09,18278.88,18374.53,136432480.0
2025-06-18,18321.56,18509.46,18294.73,18364.76,147555728.0
2025-06-19,18405.53,18480.08,18340.44,18376.25,170017727.0
2025-06-20,18426.11,18826.68,18419.15,18786.19,271109229.0
2025-06-23,18758.2,18763.02,18237.43,18259.86,195432322.0
2025-06-24,18236.78,18342.85,17759.67,17818.97,172222814.0
2025-06-25,17840.93,17911.7,17690.96,17708.63,278082872.0
2025-06-26,17626.21,17790.29,17608.25,17722.09,304545054.0
2025-06-27,17656.12,17928.35,17646.69,17885.97,280338143.0
2025-06-30,17875.93,18040.22,17800.13,18002.46,155341239.0
2025-07-01,18058.26,18067.23,17873.37,17926.56,171712201.0
2025-07-02,17910.94,18224.75,17763.78,18166.87,327777669.0
2025-07-03,18170.54,18480.73,18146.21,18412.96,211031741.0
2025-07-04,18454.71,18468.85,18420.37,18466.05,183012391.0
2025-07-07,18543.86,18750.42,18535.62,18700.4,241200098.0
2025-07-08,18678.83,18816.84,18647.36,18775.1,261525862.0
2025-07-09,18774.47,18818.47,18591.51,18654.57,168087312.0
2025-07-10,18722.55,18858.39,18682.54,18828.88,209753415.0
2025-07-11,18771.56,18878.97,18738.53,18865.83,255679897.0
2025-07-14,18904.6,18914.73,18865.97,18877.06,142538058.0
2025-07-15,18838.61,19273.41,18741.88,19238.96,197936479.0
2025-07-16,19242.9,19251.1,18562.84,18669.29,144381678.0
2025-07-17,18660.23,18675.81,18272.76,18351.97,149767921.0
2025-07-18,18316.81,18342.66,18069.35,18092.12,168480736.0
2025-07-21,18056.55,18092.75,17999.49,18020.57,225446507.0
2025-07-22,18030.53,18038.49,17958.84,17973.7,180246093.0
2025-07-23,18009.49,18013.85,17622.22,17648.41,164503585.0
2025-07-24,17643.83,17685.21,17399.21,17442.5,200121507.0
2025-07-25,17444.95,17489.99,17184.97,17265.79,143070837.0
2025-07-28,17285.51,17855.8,17282.1,17814.69,222417076.0
2025-07-29,17780.07,18255.33,17749.99,18230.99,270772161.0
2025-07-30,18257.96,18282.9,18111.02,18147.89,192927083.0
2025-07-31,18177.63,18192.95,18052.8,18076.05,186372567.0
2025-08-01,18170.18,18172.7,17770.91,17828.54,218995841.0
2025-08-04,17815.13,17852.35,17400.46,17418.4,111778362.0
2025-08-05,17402.44,17451.85,17361.68,17403.03,229246611.0
2025-08-06,17429.79,17477.44,17194.68,17197.25,470133862.0
2025-08-07,17225.42,17230.63,17142.91,17188.95,190592968.0
2025-08-08,17170.55,17242.0,16845.24,16858.29,190782575.0
2025-08-11,16844.7,16856.25,16693.13,16708.14,242912039.0
2025-08-12,16726.22,16780.66,16691.26,16748.89,312680714.0
2025-08-13,16721.17,16849.71,16699.68,16835.46,259169020.0
2025-08-14,16821.64,16945.88,16809.8,16933.33,107869214.0
2025-08-18,16936.36,16973.74,16586.23,16665.76,230959210.0
2025-08-19,16698.96,16889.96,16616.22,16854.5,405300952.0
2025-08-20,16834.12,16977.81,16675.13,16696.4,234809121.0
2025-08-21,16634.88,16857.67,16594.19,16838.74,142765140.0
2025-08-22,16774.19,16849.82,16758.99,16846.23,213449812.0
2025-08-25,16803.8,16826.29,16529.63,16568.45,137812905.0
2025-08-26,16524.94,16549.13,16449.68,16512.64,278571420.0
2025-08-27,16507.53,16674.72,16437.63,16597.82,150933949.0
2025-08-28,16558.35,16768.94,16475.17,16735.15,201396914.0
2025-08-29,16711.63,16739.12,16694.0,16715.35,155137379.0
2025-09-01,16689.47,17129.53,16668.48,17048.34,169268123.0
2025-09-02,17033.32,17313.64,16985.6,17274.38,299050251.0
2025-09-03,17320.07,17408.84,17202.63,17229.01,203051054.0
2025-09-04,17251.82,17434.36,17190.2,17401.38,168664704.0
2025-09-05,17401.94,17987.26,17355.82,17837.44,143140348.0
2025-09-08,17820.99,18310.66,17779.46,18290.54,116794154.0
2025-09-09,18274.69,18366.07,17963.22,18022.34,138952321.0
2025-09-10,18034.15,18082.84,17803.7,17825.12,203535010.0
2025-09-11,17845.95,18209.19,17790.09,18169.57,259551436.0
2025-09-12,18136.59,18207.29,17918.21,17941.16,168610449.0
2025-09-15,17942.47,17957.65,17518.2,17657.21,306200969.0
2025-09-16,17585.46,17618.79,17554.01,17560.37,161352162.0
2025-09-17,17567.81,17672.5,17558.84,17663.07,184536294.0
2025-09-18,17689.99,17730.21,17607.0,17650.67,145795938.0
2025-09-19,17640.78,17652.82,17418.71,17517.84,260317679.0
2025-09-22,17581.48,17607.68,17320.3,17380.88,354884510.0
2025-09-23,17350.25,17360.6,17194.33,17236.76,120443491.0
2025-09-24,17244.26,17310.06,16994.09,17058.16,179031910.0
2025-09-25,17056.94,17582.74,17054.24,17561.82,281076759.0
2025-09-26,17558.3,17731.99,17504.89,17637.45,131544434.0
2025-09-29,17633.42,17868.13,17555.59,17844.35,231171748.0
2025-09-30,17848.17,17888.83,17707.89,17745.85,277688965.0
2025-10-01,17775.95,17792.11,17673.9,17714.88,201621768.0
2025-10-03,17763.69,17795.15,17480.7,17567.73,230111299.0
2025-10-06,17567.65,17571.08,16947.45,17004.8,322964403.0
2025-10-07,17032.53,17092.3,16723.78,16724.06,340375315.0
2025-10-08,16700.59,16746.92,16318.81,16359.26,193860460.0
2025-10-09,16384.32,16406.25,15896.85,15914.81,169936297.0
2025-10-10,15890.56,15934.78,15602.74,15687.84,152458893.0
2025-10-13,15722.06,15994.98,15621.73,15959.05,259313927.0
2025-10-14,16029.61,16050.74,15893.7,15959.41,134342470.0
2025-10-15,15955.51,16293.77,15912.25,16228.34,183785388.0
2025-10-16,16157.18,16341.93,16106.32,16321.35,203007429.0
2025-10-17,16303.46,16518.34,16303.31,16491.32,171339803.0
2025-10-20,16531.95,16586.03,16266.18,16316.08,213329755.0
2025-10-21,16332.4,16413.98,16299.76,16381.34,42486409.0
2025-10-22,16334.13,16478.95,16313.59,16432.79,404460132.0
2025-10-23,16440.97,16637.87,16433.66,16592.75,190650486.0
2025-10-24,16626.22,16649.16,16428.96,16483.11,174613658.0
2025-10-27,16499.08,16611.95,16462.91,16608.4,262114741.0
2025-10-28,16648.85,16830.71,16647.29,16736.03,210939816.0
2025-10-29,16766.81,16785.68,16630.18,16631.07,295155831.0
2025-10-30,16681.69,16774.39,16395.34,16408.77,206562282.0
2025-10-31,16420.54,16467.1,16158.11,16177.03,183999114.0
2025-11-03,16206.32,16272.04,16200.36,16203.9,119706926.0
2025-11-04,16193.95,16368.81,16192.28,16279.68,125331688.0
2025-11-05,16260.1,16319.4,16077.79,16128.52,117977485.0
2025-11-06,16183.58,16199.57,16104.38,16143.21,219357848.0
2025-11-07,16150.19,16270.24,16102.88,16268.16,134701280.0
2025-11-10,16294.35,16491.49,16283.68,16403.83,280353443.0
2025-11-11,16407.89,16759.56,16393.36,16734.82,198931089.0
2025-11-12,16715.19,17038.26,16697.23,17013.92,184217496.0
2025-11-13,17014.29,17093.34,16705.14,16812.02,155743437.0
2025-11-14,16860.3,17198.82,16815.24,17179.5,234797136.0
2025-11-17,17198.58,17235.84,17041.05,17075.73,157469226.0
2025-11-18,17017.28,17386.93,16955.0,17310.22,149692561.0
2025-11-19,17302.77,17343.85,17277.95,17334.95,275125517.0
2025-11-20,17396.74,17483.35,17253.32,17255.85,217844905.0
2025-11-21,17248.47,17303.08,16783.15,16880.06,184695625.0
2025-11-24,16819.28,16896.07,16805.29,16853.64,236061101.0
2025-11-25,16917.45,16919.98,16476.4,16537.86,197747381.0
2025-11-26,16560.43,16764.75,16558.49,16748.72,219583621.0
2025-11-27,16746.37,17117.54,16725.5,17079.18,156925634.0
2025-11-28,17066.49,17077.79,16916.12,16919.67,352200653.0
2025-12-01,16956.3,17008.82,16913.17,16993.47,167703216.0
2025-12-02,16975.05,17025.11,16815.17,16849.82,304957985.0
2025-12-03,16888.52,17021.52,16678.26,16727.64,187093064.0
2025-12-04,16745.78,16942.3,16713.7,16900.13,247268955.0
2025-12-05,16908.4,16916.47,16896.7,16901.76,242274655.0
2025-12-08,16906.68,17288.45,16895.48,17283.32,271947200.0
2025-12-09,17277.27,17298.18,17152.75,17189.38,155884415.0
2025-12-10,17225.33,17429.5,17157.91,17415.52,266578125.0
2025-12-11,17385.38,17462.78,17334.48,17446.82,330792933.0
2025-12-12,17390.23,17659.3,17351.94,17631.43,183470778.0
2025-12-15,17653.1,17666.1,17467.7,17543.29,199179641.0
2025-12-16,17565.44,17625.97,17435.71,17542.56,170361795.0
2025-12-17,17559.41,17597.97,17511.36,17527.38,179018166.0
2025-12-18,17541.67,17544.98,17330.22,17355.2,318520814.0
2025-12-19,17344.07,17519.17,17274.34,17509.54,148904293.0
2025-12-22,17537.12,17745.33,17537.06,17662.65,151516748.0
2025-12-23,17661.04,17820.52,17634.06,17804.48,309680680.0
2025-12-24,17787.13,18212.58,17773.64,18160.34,234947715.0
2025-12-26,18149.01,18571.43,18090.44,18503.04,357163304.0
2025-12-29,18577.82,18581.37,18299.37,18427.17,173880211.0
2025-12-30,18363.23,18535.72,18311.06,18524.01,204352850.0
2025-12-31,18542.53,18560.83,18334.41,18390.8,163939900.0
